window,start_row,stop_row,n_rows,novel_prevalence,known_macro_f1,known_macro_f1_all_initial_labels,known_balanced_accuracy,known_mcc,all_class_exact_macro_f1,novel_auprc,novel_auroc,known_success_rate,novel_safe_or_correct_rate,resilience_score,false_unknown_rate,novel_non_rejection_rate,coverage,selective_risk,ece,drift_triggered,drift_reason,mean_shift_score,predicted_unknown_rate,labels_queried,cumulative_labels_queried,update_performed,source_holdout_macro_f1,source_forgetting
88,44000,44500,500,0.0,0.45307967394923915,0.3775663949576993,0.47567099567099563,0.5883087254063298,0.3775663949576993,,,0.94,,0.45307967394923915,0.0,,1.0,0.06,0.5872318703889647,False,latched,0.12265776036737416,0.0,0,50,False,0.34501515434855534,0.0
89,44500,45000,500,0.0,0.3161889078242453,0.3161889078242453,0.3676610722266587,0.5265944896657121,0.3161889078242453,,,0.874,,0.3161889078242453,0.0,,1.0,0.126,0.5569776012787683,False,latched,0.2754178833642717,0.0,0,50,False,0.34501515434855534,0.0
90,45000,45500,500,0.0,0.19686274509803922,0.19686274509803922,0.29916286149162863,0.3700371722359979,0.19686274509803922,,,0.802,,0.19686274509803922,0.0,,1.0,0.198,0.4656253863497286,False,latched,0.2772046723561814,0.0,0,50,False,0.34501515434855534,0.0
91,45500,46000,500,0.0,0.2866206213207437,0.2866206213207437,0.38152255700592147,0.4786879210467202,0.2866206213207437,,,0.862,,0.2866206213207437,0.0,,1.0,0.138,0.5223197665051968,False,latched,0.22861931488960735,0.0,0,50,False,0.34501515434855534,0.0
92,46000,46500,500,0.0,0.2789121069935332,0.2789121069935332,0.352056277056277,0.43065533243191106,0.2789121069935332,,,0.892,,0.2789121069935332,0.0,,1.0,0.108,0.5517837099628982,False,latched,0.1446905644510888,0.0,0,50,False,0.34501515434855534,0.0
93,46500,47000,500,0.0,0.22205743006632883,0.22205743006632883,0.21783309283309285,0.39895396281791223,0.22205743006632883,,,0.882,,0.22205743006632883,0.0,,1.0,0.118,0.568955645867695,False,latched,0.1484887837211612,0.0,0,50,False,0.34501515434855534,0.0
94,47000,47500,500,0.0,0.2793537911152791,0.2793537911152791,0.36054482594182163,0.4367032790810642,0.2793537911152791,,,0.906,,0.2793537911152791,0.0,,1.0,0.094,0.5684587147281078,False,latched,0.13389722772029022,0.0,0,50,False,0.34501515434855534,0.0
95,47500,48000,500,0.0,0.43578716457504335,0.43578716457504335,0.4864188060567409,0.5819927123209206,0.43578716457504335,,,0.882,,0.43578716457504335,0.0,,1.0,0.118,0.536912444174129,False,latched,0.23661735844925008,0.0,0,50,False,0.34501515434855534,0.0
96,48000,48500,500,0.0,0.36507936507936506,0.30423280423280424,0.5441164076249969,0.4177045946297739,0.30423280423280424,,,0.846,,0.36507936507936506,0.0,,1.0,0.154,0.4981016774053348,False,latched,0.23788701250975047,0.0,0,50,False,0.34501515434855534,0.0
97,48500,49000,500,0.0,0.24349776433892809,0.2029148036157734,0.4813449023861171,0.34339385031008657,0.2029148036157734,,,0.846,,0.24349776433892809,0.0,,1.0,0.154,0.5174834474255203,False,latched,0.21680607760338838,0.0,0,50,False,0.34501515434855534,0.0
98,49000,49500,500,0.0,0.390875686823769,0.390875686823769,0.4942002442002443,0.4485143272141431,0.390875686823769,,,0.9,,0.390875686823769,0.0,,1.0,0.1,0.5564065354375948,False,latched,0.14870239833832713,0.0,0,50,False,0.34501515434855534,0.0
99,49500,50000,500,0.0,0.35435518878126254,0.35435518878126254,0.3553109096380025,0.5320884333436333,0.35435518878126254,,,0.892,,0.35435518878126254,0.0,,1.0,0.108,0.5435864474329059,False,latched,0.18217213059390008,0.0,0,50,False,0.34501515434855534,0.0
